4.800000000000004263e+00,-8.998611111111110006e+00,5.174999999999999913e-03,5.027192708333333426e-01,1.799999999999999842e-04,5.758333333333333359e-02,5.358333333333332726e-01,9.400000000000000355e+00
2.000000000000001776e+00,-8.998611111111110006e+00,5.166666666666667497e-03,5.028028150000000140e-01,2.099999999999999816e-04,5.783333333333333381e-02,5.783333333333333659e-01,9.900000000000000355e+00
6.000000000000005329e-01,-8.998611111111110006e+00,5.174999999999999913e-03,5.026191924999999783e-01,1.900000000000000105e-04,5.825000000000000316e-02,5.825000000000000178e-01,1.030000000000000071e+01
3.000000000000002665e-01,-8.999305555555555003e+00,5.183333333333333195e-03,5.026139791666666135e-01,1.199999999999999895e-04,5.858333333333333448e-02,5.858333333333333171e-01,1.050000000000000000e+01
8.000000000000007105e-01,-8.999305555555555003e+00,5.208333333333333912e-03,5.027877391666666362e-01,1.499999999999999869e-04,5.875000000000000361e-02,5.875000000000000222e-01,1.090000000000000036e+01
3.000000000000058176e-01,-8.999305555555555003e+00,5.199999999999999761e-03,5.029651225000000281e-01,4.000000000000000327e-05,5.908333333333334186e-02,5.908333333333334325e-01,1.140000000000000036e+01
3.899999999999997691e+00,-8.999305555555555003e+00,5.116666666666666065e-03,5.027337916666666517e-01,8.000000000000000654e-05,5.258333333333333609e-02,5.950000000000000844e-01,2.799999999999999822e+00
1.400000000000001243e+00,-8.999305555555555003e+00,5.116666666666666065e-03,5.029723891666666447e-01,1.499999999999999869e-04,5.174999999999999739e-02,5.233333333333333171e-01,2.299999999999999822e+00
1.500000000000001332e+00,-8.999305555555555003e+00,5.116666666666666065e-03,5.029241583333333709e-01,1.100000000000000039e-04,5.191666666666666652e-02,5.191666666666666652e-01,2.799999999999999822e+00
1.600000000000001421e+00,-8.999305555555555003e+00,5.199999999999999761e-03,5.029074216666666874e-01,1.100000000000000039e-04,5.850000000000001033e-02,5.233333333333333171e-01,1.069999999999999929e+01
5.000000000000004441e-01,-8.996527777777778567e+00,5.174999999999999913e-03,5.029964066666666733e-01,5.999999999999999474e-05,5.700000000000000899e-02,5.891666666666667274e-01,8.000000000000000000e+00
1.000000000000000888e-01,-8.999305555555555003e+00,5.166666666666667497e-03,5.029732458333333600e-01,1.600000000000000131e-04,5.600000000000000810e-02,5.666666666666666519e-01,7.099999999999999645e+00
1.700000000000001510e+00,-8.999305555555555003e+00,5.250000000000000326e-03,5.027695908333333907e-01,5.000000000000000240e-05,6.049999999999999822e-02,5.591666666666665897e-01,1.309999999999999964e+01
8.999999999999952482e-01,-8.999305555555555003e+00,5.250000000000000326e-03,5.028680658333333220e-01,1.100000000000000039e-04,6.091666666666665370e-02,6.091666666666666341e-01,1.309999999999999964e+01
7.000000000000006217e-01,-8.999305555555555003e+00,5.225000000000000477e-03,5.029442141666666810e-01,6.999999999999999387e-05,6.091666666666665370e-02,6.091666666666666341e-01,1.300000000000000000e+01
7.000000000000006217e-01,-8.998611111111110006e+00,5.233333333333332893e-03,5.031452641666667169e-01,1.000000000000000048e-04,6.083333333333332954e-02,6.083333333333332815e-01,1.259999999999999964e+01
0.000000000000000000e+00,-8.999305555555555003e+00,5.241666666666667043e-03,5.031546116666666402e-01,6.999999999999999387e-05,6.049999999999999822e-02,6.049999999999999822e-01,1.290000000000000036e+01
3.999999999999948042e-01,-8.998611111111110006e+00,5.250000000000000326e-03,5.028279633333333498e-01,8.000000000000000654e-05,6.075000000000000538e-02,6.075000000000000400e-01,1.330000000000000071e+01
5.000000000000004441e-01,-8.999305555555555003e+00,5.250000000000000326e-03,5.029188308333333302e-01,8.999999999999997856e-05,6.108333333333332282e-02,6.108333333333333393e-01,1.309999999999999964e+01
6.000000000000005329e-01,-8.998611111111110006e+00,5.250000000000000326e-03,5.029784433333334137e-01,1.300000000000000157e-04,6.091666666666665370e-02,6.091666666666666341e-01,1.309999999999999964e+01
4.999999999999948930e-01,-8.998611111111110006e+00,5.266666666666666892e-03,5.029732749999999974e-01,4.000000000000000327e-05,6.091666666666665370e-02,6.091666666666666341e-01,1.259999999999999964e+01
4.000000000000059064e-01,-8.999305555555555003e+00,5.258333333333333609e-03,5.029347600000000362e-01,8.000000000000000654e-05,6.049999999999999822e-02,6.049999999999999822e-01,1.269999999999999929e+01
1.600000000000001421e+00,-8.998611111111110006e+00,5.266666666666666892e-03,5.031062724999999514e-01,6.999999999999999387e-05,6.058333333333333626e-02,6.058333333333333348e-01,1.259999999999999964e+01
1.100000000000000977e+00,-8.998611111111110006e+00,5.274999999999999307e-03,5.031611766666667096e-01,8.000000000000000654e-05,6.049999999999999822e-02,6.049999999999999822e-01,1.250000000000000000e+01
1.800000000000001599e+00,-8.999305555555555003e+00,5.274999999999999307e-03,5.031417299999999537e-01,5.999999999999999474e-05,6.041666666666665325e-02,6.041666666666666297e-01,1.230000000000000071e+01
4.999999999999948930e-01,-8.999305555555555003e+00,5.266666666666666892e-03,5.030512358333333323e-01,5.000000000000000240e-05,6.024999999999999106e-02,6.024999999999999245e-01,1.240000000000000036e+01
1.000000000000000888e+00,-8.998611111111110006e+00,5.274999999999999307e-03,5.032469824999999952e-01,5.999999999999999474e-05,5.999999999999999778e-02,6.033333333333333881e-01,1.159999999999999964e+01
3.000000000000002665e-01,-8.999305555555555003e+00,5.250000000000000326e-03,5.032581941666667280e-01,8.000000000000000654e-05,5.891666666666667274e-02,5.966666666666665675e-01,1.080000000000000071e+01
9.999999999999953371e-01,-8.999305555555555003e+00,5.266666666666666892e-03,5.031532116666667109e-01,6.999999999999999387e-05,5.899999999999999689e-02,5.899999999999999689e-01,1.059999999999999964e+01
4.000000000000003553e-01,-8.999305555555555003e+00,5.283333333333333458e-03,5.030017500000000252e-01,5.999999999999999474e-05,5.883333333333332776e-02,5.883333333333332638e-01,1.080000000000000071e+01
4.000000000000003553e-01,-8.998611111111110006e+00,5.291666666666666741e-03,5.029038158333333230e-01,8.000000000000000654e-05,5.899999999999999689e-02,5.899999999999999689e-01,1.130000000000000071e+01
1.000000000000000888e-01,-8.999305555555555003e+00,5.300000000000000024e-03,5.029736508333333411e-01,1.000000000000000048e-04,5.941666666666665236e-02,5.941666666666666208e-01,1.140000000000000036e+01
2.000000000000057288e-01,-8.999305555555555003e+00,5.300000000000000024e-03,5.029723600000000072e-01,8.999999999999997856e-05,5.950000000000001121e-02,5.950000000000000844e-01,1.159999999999999964e+01
1.199999999999995515e+00,-8.999305555555555003e+00,5.283333333333333458e-03,5.031366466666666870e-01,1.300000000000000157e-04,5.966666666666665952e-02,5.966666666666665675e-01,1.150000000000000000e+01
5.000000000000004441e-01,-8.999305555555555003e+00,5.274999999999999307e-03,5.032647541666667168e-01,8.000000000000000654e-05,5.958333333333333537e-02,5.958333333333333259e-01,1.140000000000000036e+01
1.700000000000001510e+00,-8.999305555555555003e+00,5.274999999999999307e-03,5.033040016666666672e-01,1.399999999999999877e-04,5.950000000000001121e-02,5.950000000000000844e-01,1.119999999999999929e+01
1.900000000000001688e+00,-8.999305555555555003e+00,5.250000000000000326e-03,5.034326508333333283e-01,1.300000000000000157e-04,5.933333333333333515e-02,5.933333333333333792e-01,1.100000000000000000e+01
1.200000000000001066e+00,-8.999305555555555003e+00,5.241666666666667043e-03,5.033382950000000466e-01,1.300000000000000157e-04,5.916666666666666602e-02,5.916666666666666741e-01,1.069999999999999929e+01
1.200000000000001066e+00,-8.999305555555555003e+00,5.241666666666667043e-03,5.034138541666667299e-01,5.999999999999999474e-05,5.891666666666667274e-02,5.891666666666667274e-01,1.030000000000000071e+01
9.999999999999953371e-01,-8.999305555555555003e+00,5.241666666666667043e-03,5.033260983333333050e-01,1.300000000000000157e-04,5.858333333333333448e-02,5.858333333333333171e-01,1.009999999999999964e+01
5.000000000000004441e-01,-8.999305555555555003e+00,5.250000000000000326e-03,5.031992299999999974e-01,1.100000000000000039e-04,5.841666666666665841e-02,5.841666666666666119e-01,1.030000000000000071e+01
4.999999999999948930e-01,-8.999305555555555003e+00,5.250000000000000326e-03,5.028136241666666395e-01,1.199999999999999895e-04,5.858333333333333448e-02,5.858333333333333171e-01,1.000000000000000000e+01
2.000000000000001776e+00,-8.999305555555555003e+00,5.241666666666667043e-03,5.026870391666666826e-01,1.499999999999999869e-04,5.833333333333333426e-02,5.833333333333333703e-01,9.699999999999999289e+00
1.999999999999946265e-01,-8.999305555555555003e+00,5.241666666666667043e-03,5.026809424999999498e-01,1.600000000000000131e-04,5.808333333333333404e-02,5.808333333333333126e-01,9.300000000000000711e+00
1.099999999999995426e+00,-8.998611111111110006e+00,5.241666666666667043e-03,5.020060750000000516e-01,1.699999999999999851e-04,5.775000000000000272e-02,5.775000000000000133e-01,9.099999999999999645e+00
1.699999999999995959e+00,-8.999305555555555003e+00,5.241666666666667043e-03,5.020155658333333992e-01,1.100000000000000039e-04,5.758333333333333359e-02,5.758333333333333082e-01,8.800000000000000711e+00
1.000000000000000888e-01,-8.998611111111110006e+00,5.241666666666667043e-03,5.027161624999999523e-01,2.300000000000000070e-04,5.616666666666667723e-02,5.733333333333333615e-01,7.500000000000000000e+00
7.999999999999951594e-01,-8.998611111111110006e+00,5.216666666666667194e-03,5.027289066666666972e-01,2.000000000000000096e-04,5.625000000000000139e-02,5.625000000000000000e-01,7.200000000000000178e+00
1.600000000000001421e+00,-8.999305555555555003e+00,5.225000000000000477e-03,5.027675183333333297e-01,1.600000000000000131e-04,5.600000000000000810e-02,5.600000000000000533e-01,7.299999999999999822e+00
1.000000000000000888e-01,-8.998611111111110006e+00,5.216666666666667194e-03,5.027439033333332974e-01,1.499999999999999869e-04,5.608333333333333226e-02,5.608333333333332948e-01,7.099999999999999645e+00
1.000000000000000888e-01,-8.998611111111110006e+00,5.233333333333332893e-03,5.028191333333332791e-01,8.999999999999997856e-05,5.591666666666665619e-02,5.591666666666665897e-01,7.099999999999999645e+00
2.299999999999996270e+00,-8.998611111111110006e+00,5.233333333333332893e-03,5.027762991666666625e-01,1.100000000000000039e-04,5.591666666666665619e-02,5.591666666666665897e-01,7.099999999999999645e+00
7.999999999999951594e-01,-8.999305555555555003e+00,5.241666666666667043e-03,5.027922533333333277e-01,1.199999999999999895e-04,5.591666666666665619e-02,5.591666666666665897e-01,7.099999999999999645e+00
7.000000000000006217e-01,-8.998611111111110006e+00,5.233333333333332893e-03,5.027763916666666555e-01,1.499999999999999869e-04,5.591666666666665619e-02,5.591666666666665897e-01,7.000000000000000000e+00
6.000000000000060840e-01,-8.999305555555555003e+00,5.241666666666667043e-03,5.027880300000000524e-01,1.799999999999999842e-04,5.583333333333332510e-02,5.583333333333333481e-01,6.900000000000000355e+00
1.699999999999995959e+00,-8.999305555555555003e+00,5.250000000000000326e-03,5.027730900000000336e-01,1.300000000000000157e-04,5.575000000000000094e-02,5.574999999999999956e-01,6.900000000000000355e+00
3.000000000000002665e-01,-8.999305555555555003e+00,5.250000000000000326e-03,5.028117741666666696e-01,1.100000000000000039e-04,5.575000000000000094e-02,5.574999999999999956e-01,6.900000000000000355e+00
0.000000000000000000e+00,-8.999305555555555003e+00,5.250000000000000326e-03,5.027380300000000579e-01,2.099999999999999816e-04,5.575000000000000094e-02,5.574999999999999956e-01,6.700000000000000178e+00
2.000000000000001776e+00,-8.997916666666666785e+00,5.258333333333333609e-03,5.028100483333333148e-01,8.000000000000000654e-05,5.558333333333333875e-02,5.558333333333334014e-01,6.599999999999999645e+00
1.400000000000001243e+00,-8.998611111111110006e+00,5.250000000000000326e-03,5.027365991666666867e-01,3.099999999999999999e-04,5.549999999999999378e-02,5.549999999999999378e-01,6.599999999999999645e+00
2.700000000000002398e+00,-8.999305555555555003e+00,5.250000000000000326e-03,5.027849724999999825e-01,8.000000000000000654e-05,5.549999999999999378e-02,5.549999999999999378e-01,6.599999999999999645e+00
1.000000000000000888e+00,-8.998611111111110006e+00,5.258333333333333609e-03,5.029139624999999780e-01,6.999999999999999387e-05,5.549999999999999378e-02,5.549999999999999378e-01,6.700000000000000178e+00
1.000000000000000888e+00,-8.999305555555555003e+00,5.258333333333333609e-03,5.029037100000000038e-01,5.999999999999999474e-05,5.558333333333333875e-02,5.558333333333334014e-01,6.799999999999999822e+00
1.200000000000006617e+00,-8.999305555555555003e+00,5.250000000000000326e-03,5.027488266666666483e-01,1.600000000000000131e-04,5.566666666666665597e-02,5.566666666666666430e-01,6.900000000000000355e+00
1.799999999999996048e+00,-8.999305555555555003e+00,5.241666666666667043e-03,5.028201541666666996e-01,2.000000000000000096e-04,5.575000000000000094e-02,5.574999999999999956e-01,6.700000000000000178e+00
2.000000000000001776e-01,-8.999305555555555003e+00,5.250000000000000326e-03,5.028901608333333773e-01,5.999999999999999474e-05,5.608333333333333226e-02,5.558333333333334014e-01,7.099999999999999645e+00
5.000000000000004441e-01,-8.999305555555555003e+00,5.250000000000000326e-03,5.028791233333332888e-01,1.300000000000000157e-04,5.591666666666665619e-02,5.591666666666665897e-01,6.900000000000000355e+00
3.000000000000002665e-01,-8.999305555555555003e+00,5.250000000000000326e-03,5.028554425000000272e-01,8.000000000000000654e-05,5.575000000000000094e-02,5.574999999999999956e-01,6.900000000000000355e+00
8.000000000000007105e-01,-8.999305555555555003e+00,5.241666666666667043e-03,5.029536316666666229e-01,2.000000000000000096e-04,5.575000000000000094e-02,5.574999999999999956e-01,6.900000000000000355e+00
0.000000000000000000e+00,-8.999305555555555003e+00,5.233333333333332893e-03,5.029512099999999819e-01,2.000000000000000096e-04,5.575000000000000094e-02,5.574999999999999956e-01,6.799999999999999822e+00
1.200000000000001066e+00,-8.999305555555555003e+00,5.241666666666667043e-03,5.028457625000000153e-01,1.600000000000000131e-04,5.566666666666665597e-02,5.566666666666666430e-01,6.500000000000000000e+00
6.000000000000005329e-01,-8.999305555555555003e+00,5.241666666666667043e-03,5.028530491666666213e-01,8.000000000000000654e-05,5.541666666666665575e-02,5.541666666666666963e-01,6.599999999999999645e+00
2.000000000000001776e-01,-8.999305555555555003e+00,5.250000000000000326e-03,5.028362066666666186e-01,1.000000000000000048e-04,5.549999999999999378e-02,5.549999999999999378e-01,6.700000000000000178e+00
2.000000000000001776e-01,-8.999305555555555003e+00,5.250000000000000326e-03,5.028461925000000665e-01,1.100000000000000039e-04,5.558333333333333875e-02,5.558333333333334014e-01,6.799999999999999822e+00
9.000000000000007994e-01,-8.998611111111110006e+00,5.233333333333332893e-03,5.028549199999999830e-01,1.699999999999999851e-04,5.566666666666665597e-02,5.566666666666666430e-01,6.900000000000000355e+00
3.000000000000002665e-01,-8.999305555555555003e+00,5.233333333333332893e-03,5.029260391666666719e-01,1.000000000000000048e-04,5.575000000000000094e-02,5.574999999999999956e-01,7.099999999999999645e+00
3.000000000000002665e-01,-8.999305555555555003e+00,5.241666666666667043e-03,5.028837325000000691e-01,8.999999999999997856e-05,5.591666666666665619e-02,5.591666666666665897e-01,7.200000000000000178e+00
1.999999999999996225e+00,-8.999305555555555003e+00,5.250000000000000326e-03,5.029866191666666486e-01,1.900000000000000105e-04,5.600000000000000810e-02,5.600000000000000533e-01,6.799999999999999822e+00
6.400000000000005684e+00,-8.998611111111110006e+00,5.074999999999999650e-03,5.029263550000000471e-01,5.999999999999999474e-05,5.308333333333333653e-02,5.566666666666666430e-01,4.099999999999999645e+00
7.000000000000006217e-01,-8.999305555555555003e+00,5.066666666666666367e-03,5.028553933333334003e-01,1.699999999999999851e-04,5.341666666666665397e-02,5.341666666666665675e-01,4.500000000000000000e+00
1.900000000000001688e+00,-8.998611111111110006e+00,5.091666666666666216e-03,5.029520349999999640e-01,8.999999999999997856e-05,5.374999999999999917e-02,5.374999999999999778e-01,4.299999999999999822e+00
1.200000000000001066e+00,-8.999305555555555003e+00,5.108333333333333649e-03,5.029704658333333800e-01,1.199999999999999895e-04,5.358333333333333004e-02,5.358333333333332726e-01,4.700000000000000178e+00
4.000000000000003553e-01,-8.999305555555555003e+00,5.116666666666666065e-03,5.029670600000000213e-01,2.500000000000000052e-04,5.391666666666666829e-02,5.391666666666666829e-01,4.799999999999999822e+00
1.100000000000000977e+00,-8.999305555555555003e+00,5.116666666666666065e-03,5.029153683333332792e-01,1.699999999999999851e-04,5.399999999999999245e-02,5.399999999999999245e-01,4.799999999999999822e+00
5.999999999999949818e-01,-8.999305555555555003e+00,5.116666666666666065e-03,5.029759233333332968e-01,2.200000000000000078e-04,5.399999999999999245e-02,5.399999999999999245e-01,5.000000000000000000e+00
1.999999999999946265e-01,-8.999305555555555003e+00,5.116666666666666065e-03,5.029631333333333121e-01,3.299999999999999982e-04,5.416666666666665464e-02,5.416666666666666297e-01,4.599999999999999645e+00
1.000000000000000888e-01,-8.999305555555555003e+00,5.116666666666666065e-03,5.029710041666667353e-01,1.799999999999999842e-04,5.383333333333333026e-02,5.383333333333333304e-01,4.500000000000000000e+00
1.400000000000001243e+00,-8.998611111111110006e+00,5.100000000000000366e-03,5.030039916666666500e-01,2.200000000000000078e-04,5.374999999999999917e-02,5.374999999999999778e-01,4.200000000000000178e+00
2.000000000000001776e-01,-8.999305555555555003e+00,5.100000000000000366e-03,5.030273583333333409e-01,1.600000000000000131e-04,5.350000000000000588e-02,5.350000000000000311e-01,4.200000000000000178e+00
1.000000000000000888e-01,-8.998611111111110006e+00,5.116666666666666065e-03,5.030716166666666656e-01,3.499999999999999964e-04,5.350000000000000588e-02,5.350000000000000311e-01,4.200000000000000178e+00
4.000000000000003553e-01,-8.999305555555555003e+00,5.108333333333333649e-03,5.030213741666667016e-01,2.099999999999999816e-04,5.350000000000000588e-02,5.350000000000000311e-01,4.099999999999999645e+00
9.000000000000007994e-01,-8.999305555555555003e+00,5.066666666666666367e-03,5.030021058333332684e-01,2.300000000000000070e-04,5.341666666666665397e-02,5.341666666666665675e-01,4.000000000000000000e+00
1.100000000000000977e+00,-8.999305555555555003e+00,5.041666666666666519e-03,5.029992799999999376e-01,2.700000000000000035e-04,5.333333333333332982e-02,5.333333333333333259e-01,3.500000000000000000e+00
8.000000000000007105e-01,-8.999305555555555003e+00,5.024999999999999085e-03,5.028702375000000391e-01,2.800000000000000297e-04,5.291666666666666741e-02,5.291666666666666741e-01,3.200000000000000178e+00
8.000000000000007105e-01,-8.999305555555555003e+00,5.000000000000000104e-03,5.027886091666666779e-01,2.600000000000000314e-04,5.266666666666667412e-02,5.266666666666667274e-01,2.799999999999999822e+00
1.399999999999995692e+00,-8.999305555555555003e+00,4.966666666666666972e-03,5.027990683333333211e-01,2.600000000000000314e-04,5.233333333333332893e-02,5.233333333333333171e-01,2.399999999999999911e+00
1.400000000000001243e+00,-8.998611111111110006e+00,4.966666666666666972e-03,5.029316208333333149e-01,2.600000000000000314e-04,5.200000000000000455e-02,5.200000000000000178e-01,2.299999999999999822e+00
2.199999999999996625e+00,-8.998611111111110006e+00,4.983333333333332671e-03,5.028896883333333623e-01,2.500000000000000052e-04,5.191666666666666652e-02,5.191666666666666652e-01,2.000000000000000000e+00
5.999999999999949818e-01,-8.999305555555555003e+00,4.983333333333332671e-03,5.028537524999999730e-01,2.700000000000000035e-04,5.166666666666667324e-02,5.166666666666667185e-01,2.200000000000000178e+00
6.999999999999950706e-01,-8.998611111111110006e+00,4.975000000000000255e-03,5.029018124999999895e-01,2.500000000000000052e-04,5.183333333333332849e-02,5.183333333333333126e-01,2.000000000000000000e+00
7.999999999999951594e-01,-8.999305555555555003e+00,4.975000000000000255e-03,5.028755016666666133e-01,2.300000000000000070e-04,5.166666666666667324e-02,5.166666666666667185e-01,2.100000000000000089e+00
1.000000000000000888e-01,-8.999305555555555003e+00,4.975000000000000255e-03,5.028424758333333022e-01,2.500000000000000052e-04,5.174999999999999739e-02,5.174999999999999600e-01,2.200000000000000178e+00
6.999999999999950706e-01,-8.998611111111110006e+00,4.975000000000000255e-03,5.028824225000000370e-01,3.200000000000000262e-04,5.183333333333332849e-02,5.183333333333333126e-01,1.899999999999999911e+00
0.000000000000000000e+00,-8.999305555555555003e+00,4.966666666666666972e-03,5.028940966666666235e-01,2.900000000000000017e-04,5.158333333333333520e-02,5.158333333333333659e-01,1.800000000000000044e+00
6.000000000000005329e-01,-8.999305555555555003e+00,4.958333333333332822e-03,5.029420491666666271e-01,2.900000000000000017e-04,5.150000000000000411e-02,5.150000000000000133e-01,1.699999999999999956e+00
1.999999999999946265e-01,-8.999305555555555003e+00,4.958333333333332822e-03,5.030230441666666552e-01,2.900000000000000017e-04,5.141666666666666607e-02,5.141666666666666607e-01,1.800000000000000044e+00
1.000000000000000888e-01,-8.999305555555555003e+00,4.958333333333332822e-03,5.030714324999999709e-01,2.900000000000000017e-04,5.150000000000000411e-02,5.150000000000000133e-01,1.699999999999999956e+00
3.000000000000002665e-01,-8.999305555555555003e+00,4.949999999999999539e-03,5.029531608333333015e-01,3.200000000000000262e-04,5.141666666666666607e-02,5.141666666666666607e-01,1.800000000000000044e+00
5.000000000000004441e-01,-8.999305555555555003e+00,4.941666666666666256e-03,5.028663825000000420e-01,2.999999999999999737e-04,5.150000000000000411e-02,5.150000000000000133e-01,1.699999999999999956e+00
5.000000000000004441e-01,-8.999305555555555003e+00,4.949999999999999539e-03,5.029315125000000108e-01,2.300000000000000070e-04,5.141666666666666607e-02,5.141666666666666607e-01,1.699999999999999956e+00
1.999999999999996225e+00,-8.999305555555555003e+00,4.966666666666666972e-03,5.029000966666666850e-01,2.900000000000000017e-04,5.141666666666666607e-02,5.141666666666666607e-01,1.600000000000000089e+00
2.399999999999996803e+00,-8.999305555555555003e+00,4.941666666666666256e-03,5.029041816666667275e-01,2.000000000000000096e-04,5.133333333333332804e-02,5.133333333333333082e-01,1.600000000000000089e+00
2.800000000000002487e+00,-8.999305555555555003e+00,4.908333333333333125e-03,5.028190641666666627e-01,2.800000000000000297e-04,5.133333333333332804e-02,5.133333333333333082e-01,1.800000000000000044e+00
9.000000000000007994e-01,-8.999305555555555003e+00,4.883333333333333276e-03,5.028640633333333332e-01,2.800000000000000297e-04,5.150000000000000411e-02,5.150000000000000133e-01,1.600000000000000089e+00
2.099999999999996092e+00,-8.999305555555555003e+00,4.866666666666665843e-03,5.028985008333333173e-01,2.399999999999999790e-04,5.133333333333332804e-02,5.133333333333333082e-01,1.600000000000000089e+00
3.099999999999996980e+00,-8.996527777777778567e+00,4.899999999999999842e-03,5.028938366666666493e-01,2.099999999999999816e-04,5.133333333333332804e-02,5.133333333333333082e-01,1.300000000000000044e+00
3.899999999999997691e+00,-8.997222222222221788e+00,4.858333333333332560e-03,5.028702775000000180e-01,2.600000000000000314e-04,5.108333333333333476e-02,5.108333333333333615e-01,1.500000000000000000e+00
1.300000000000001155e+00,-8.998611111111110006e+00,4.866666666666665843e-03,5.029045908333332759e-01,2.500000000000000052e-04,5.124999999999999695e-02,5.124999999999999556e-01,1.600000000000000089e+00
2.399999999999996803e+00,-8.999305555555555003e+00,4.891666666666666559e-03,5.029460808333333643e-01,2.700000000000000035e-04,5.133333333333332804e-02,5.133333333333333082e-01,1.199999999999999956e+00
1.000000000000000888e-01,-8.998611111111110006e+00,4.899999999999999842e-03,5.028961925000000610e-01,8.999999999999997856e-05,5.100000000000000366e-02,5.100000000000000089e-01,1.199999999999999956e+00
2.000000000000001776e-01,-8.999305555555555003e+00,4.899999999999999842e-03,5.029092208333333369e-01,1.000000000000000048e-04,5.100000000000000366e-02,5.100000000000000089e-01,1.500000000000000000e+00
4.000000000000003553e-01,-8.999305555555555003e+00,4.899999999999999842e-03,5.029670516666666646e-01,8.999999999999997856e-05,5.124999999999999695e-02,5.124999999999999556e-01,1.899999999999999911e+00
7.000000000000006217e-01,-8.999305555555555003e+00,4.908333333333333125e-03,5.028904033333333468e-01,2.800000000000000297e-04,5.158333333333333520e-02,5.158333333333333659e-01,2.299999999999999822e+00
0.000000000000000000e+00,-8.999305555555555003e+00,4.899999999999999842e-03,5.028269208333333573e-01,2.399999999999999790e-04,5.191666666666666652e-02,5.191666666666666652e-01,2.299999999999999822e+00
2.000000000000001776e-01,-8.999305555555555003e+00,4.891666666666666559e-03,5.028310933333333121e-01,2.700000000000000035e-04,5.191666666666666652e-02,5.191666666666666652e-01,1.899999999999999911e+00
1.000000000000000888e-01,-8.999305555555555003e+00,4.891666666666666559e-03,5.028407150000000492e-01,2.300000000000000070e-04,5.158333333333333520e-02,5.158333333333333659e-01,1.399999999999999911e+00
8.000000000000007105e-01,-8.999305555555555003e+00,4.908333333333333125e-03,5.028744616666666056e-01,2.500000000000000052e-04,5.116666666666665891e-02,5.116666666666666030e-01,1.500000000000000000e+00
1.700000000000001510e+00,-8.999305555555555003e+00,4.949999999999999539e-03,5.029501316666666888e-01,2.200000000000000078e-04,5.124999999999999695e-02,5.124999999999999556e-01,1.399999999999999911e+00
5.999999999999949818e-01,-8.999305555555555003e+00,4.958333333333332822e-03,5.029059316666666390e-01,2.600000000000000314e-04,5.116666666666665891e-02,5.116666666666666030e-01,1.800000000000000044e+00
1.700000000000001510e+00,-8.998611111111110006e+00,4.991666666666665086e-03,5.028803133333333841e-01,1.799999999999999842e-04,5.150000000000000411e-02,5.150000000000000133e-01,2.200000000000000178e+00
1.399999999999995692e+00,-8.999305555555555003e+00,5.008333333333333387e-03,5.029188574999999828e-01,3.099999999999999999e-04,5.183333333333332849e-02,5.183333333333333126e-01,2.100000000000000089e+00
8.000000000000062617e-01,-8.997916666666666785e+00,5.041666666666666519e-03,5.028979591666666860e-01,1.699999999999999851e-04,5.233333333333332893e-02,5.174999999999999600e-01,3.100000000000000089e+00
